Reconstruction_Error,Anomaly
0.0029595901419815222,False
0.0029481831543862625,False
0.0028953552171737096,False
0.0028967468151569974,False
0.0028038860566571085,False
0.002789218679227083,False
0.00275884722394354,False
0.002739450868671594,False
0.0026892769117813618,False
0.0026698008664756984,False
0.002654650599741507,False
0.002702118461077326,False
0.0028234107786542294,False
0.003093831796040848,False
0.003133898203896101,False
0.0032046917637597707,False
0.0031044107594967673,False
0.003093801070089221,False
0.0030527407930202983,False
0.0030372467093798747,False
0.002925922670708319,False
0.002969507855824938,False
0.0028903833141582483,False
0.0028700077001162184,False
0.002975027817606396,False
0.0031164146537432293,False
0.003159434154958095,False
0.003260045136789585,False
0.0033600413059702555,False
0.0035099154426533677,False
0.0036240310695463095,False
0.0036953524879291062,False
0.0036364555398055833,False
0.003621426559477765,False
0.003596824796135425,False
0.003528886859014851,False
0.0035707590301664676,False
0.0036358057232757078,False
0.003540070829989982,False
0.003614839495121686,False
0.003618551182948693,False
0.0032603637652519127,False
0.002956868096367017,False
0.003016255437767175,False
0.0031127082441179273,False
0.0030907864097654363,False
0.003102866505226739,False
0.0030514548546320005,False
0.0031357939545614906,False
0.003114870305537714,False
0.0032627244403877643,False
0.0032916850236087785,False
0.003280890296910521,False
0.0033028144561878013,False
0.0032025212180300227,False
0.0031325427031297934,False
0.003100299734247456,False
0.0030118682520069245,False
0.002963954429741379,False
0.002939741311397618,False
0.002934736575195241,False
0.0029667510780384994,False
0.0030095907801993803,False
0.0032398278910022883,False
0.003271807924762346,False
0.003195923994795258,False
0.003147650109653153,False
0.003012609470461572,False
0.0029915330188600257,False
0.002955486546719503,False
0.0029851253527772236,False
0.0029176232010685167,False
0.0029010876579781413,False
0.0029482121820389898,False
0.0029013344914626347,False
0.002851100115022429,False
0.002980188966179217,False
0.003111422379864069,False
0.002981454027032007,False
0.003047800212873946,False
0.003010630186798678,False
0.0029609077444039456,False
0.0029652782869942734,False
0.002913245169365249,False
0.002948264734331615,False
0.0029129290852832053,False
0.002937970211657029,False
0.0029470452331763508,False
0.0029998038122438578,False
0.003013900635332077,False
0.003058381918793599,False
0.003113251667374446,False
0.003058060561023012,False
0.0028670326927181223,False
0.0028530509438154153,False
0.002861759686588044,False
0.002869603103861901,False
0.002877853926114321,False
0.0028489743198785336,False
0.002972872032033014,False
0.002922061217943256,False
0.002933108380715365,False
0.00297552338190971,False
0.0028713560145773374,False
0.002902750026794687,False
0.0029640308187392304,False
0.0029330943383899435,False
0.0028756610061548846,False
0.0029012903835917334,False
0.0028080909839366653,False
0.0026836887035680316,False
0.0026347226137178447,False
0.0025980392885774015,False
0.002613197054129632,False
0.0026952280639332016,False
0.0026924600859321345,False
0.002658786613620088,False
0.0026803908756500554,False
0.0026809321741321154,False
0.0028263108936836447,False
0.0027871083339712686,False
0.002766070059056536,False
0.002761158788473639,False
0.00271844845533262,False
0.002778806708146691,False
0.0027686218964176053,False
0.002801286583534722,False
0.0027993262510534805,False
0.002970044311342012,False
0.003003981173970872,False
0.0030987284413031098,False
0.0031863352830984277,False
0.00321040426433968,False
0.0031697320695127968,False
0.003121143471082101,False
0.0030700965305965073,False
0.002969769209855806,False
0.0030012054120406705,False
0.002957019206756001,False
0.003011958495881967,False
0.0029867860586119586,False
0.0030200426888005883,False
0.0030190811057957123,False
0.002945907843871572,False
0.002875177179319814,False
0.002889478466953745,False
0.003003477275108918,False
0.0029460745518796456,False
0.002772197230625656,False
0.002757782648667431,False
0.002733693737730397,False
0.0027616406663541824,False
0.002757069352939912,False
0.0027427983325565668,False
0.0027590839356449975,False
0.002790288897039669,False
0.0028641787817271416,False
0.002861807208998424,False
0.0027399882268029454,False
0.0026115634772863375,False
0.002629684538262651,False
0.002611012210569596,False
0.00253714987913137,False
0.002742356976145662,False
0.00281976242781186,False
0.0028037960713943834,False
0.002836386151101629,False
0.00283536767998044,False
0.002852741320425386,False
0.002807379824833828,False
0.0028118290829725638,False
0.0027842552796544374,False
0.0027487602996848683,False
0.0028617467447456107,False
0.002843727729066688,False
0.0028475890947828146,False
0.0027121293676183552,False
0.0027538969635920356,False
0.002807545279565695,False
0.002898602037406794,False
0.002984790923768301,False
0.0029650478674005574,False
0.0029600842725578114,False
0.002926767060637315,False
0.002882857835759968,False
0.002877026518626235,False
0.0028222974067412636,False
0.002816238623532117,False
0.002858635003135873,False
0.0028914383564212507,False
0.002793797188373241,False
0.0028304230765075597,False
0.0028864453887169554,False
0.0027070617178247525,False
0.002713434928801144,False
0.002810347667739037,False
0.0028123199297569942,False
0.002824837227225407,False
0.0029049337947411945,False
0.002982312867423578,False
0.0029801337204553493,False
0.002969444879519537,False
0.0030506061838332676,False
0.0030120574594175308,False
0.003095491056185519,False
0.0031398540805810324,False
0.003205048060321555,False
0.0031213343863976083,False
0.003087034266816131,False
0.0029649822174642585,False
0.002922868769793773,False
0.002898660346126339,False
0.0029247986611207898,False
0.002943853579946877,False
0.0028972045100239116,False
0.0029325139452387418,False
0.0030042908278032974,False
0.0030662838050338668,False
0.003077080656774304,False
0.003043658608627258,False
0.0030420155418052694,False
0.0031048782869536134,False
0.003117423961896751,False
0.0031605226418384806,False
0.0031522407393150507,False
0.003135096754475816,False
0.003113351215038453,False
0.0032213590464100217,False
0.003176602319536285,False
0.003180421534710348,False
0.0032108227232996184,False
0.0032179501651225994,False
0.0031812854833772864,False
0.003158606997768072,False
0.0031163815526905492,False
0.0031071502612882783,False
0.0031377743782826455,False
0.0031029548561033364,False
0.0030340551053699145,False
0.0030410685333944667,False
0.003026725396378963,False
0.003105524559423324,False
0.0030877669324019647,False
0.003117505535081986,False
0.0031061026402582808,False
0.0030409167695651823,False
0.0030833574891420547,False
0.0031054236473765915,False
0.003045507446299982,False
0.0030121777679424974,False
0.0030790653294790063,False
0.002923988784926025,False
0.0028487784271237185,False
0.0029046384602458277,False
0.0029163595799568346,False
0.002928637818623177,False
0.0029300086687343587,False
0.002825232974065709,False
0.0028085447473005145,False
0.002818613062205987,False
0.002889615130531925,False
0.002982277867330649,False
0.002950410639092289,False
0.0029194276212788977,False
0.0028283686450055637,False
0.0028352060760286225,False
0.00276345827089698,False
0.0028256014877767,False
0.002892948371710016,False
0.0028624429623877144,False
0.0028877773278144056,False
0.0028898098376024125,False
0.0028875366310529655,False
0.0028487443129418823,False
0.00292668481907868,False
0.002922307772375333,False
0.0028180766307216356,False
0.0028653019299879397,False
0.002930113214722293,False
0.0029416573101786487,False
0.002868207553623589,False
0.0028923743735891367,False
0.0028856420807002966,False
0.0027913396749950467,False
0.0028176503734685387,False
0.0028642670974874528,False
0.0028642132223173533,False
0.0028879539938519512,False
0.00292952751618418,False
0.002902357852746814,False
0.0028464029544557116,False
0.002794832116295681,False
0.002838666182437026,False
0.002900985194621384,False
0.002914788953818001,False
0.0028971081897581313,False
0.0029969604324069136,False
0.003063589855477653,False
0.003030553901374455,False
0.003064526587013986,False
0.0030761356750788373,False
0.00298487015486983,False
0.003027206255639669,False
0.0030200125628106157,False
0.0029476774585298713,False
0.0029615281426376666,False
0.0029264900157378246,False
0.002896394803236996,False
0.0026963761997416975,False
0.0027285831726779107,False
0.002817653985466985,False
0.00288783118205988,False
0.002981536707346063,False
0.003037717298786526,False
0.0029433742564076524,False
0.0028311163814896513,False
0.0028411966663829534,False
0.0028208837475944665,False
0.0027585824558702633,False
0.0028318564616739805,False
0.0028921596038738863,False
0.0028588396787393717,False
0.003091010099000181,False
0.0033638663369217887,False
0.0034982911925087318,False
0.0036192582337550216,False
0.005390312679830696,True
0.007505669903862182,True
0.007844419674358337,True
0.007640389898659846,True
0.00747581410352162,True
0.007333654984115935,True
0.007153168291485305,True
0.007178725245394911,True
0.006973708776780423,True
0.006891778612758438,True
0.0067874051207556935,True
0.006435769577207063,True
0.006045765497903527,True
0.004359975777941031,False
0.0034339863313190607,False
0.0043279607861587575,False
0.004515073625679969,False
0.004643200892197811,False
0.004987170625987756,False
0.005101586934761619,False
0.005143276825613154,False
0.005127849457531141,False
0.0051364099301400585,False
0.005070316162966249,False
0.004933266676923766,False
0.0047354903834835645,False
0.004807274008427696,False
0.0049366899701080965,False
0.004819915802738548,False
0.003879983540307968,False
0.003454510698387315,False
0.004383527705212551,False
0.004703539023367547,False
0.004856576856870121,False
0.004884562292069237,False
0.004929270317529364,False
0.004857880456667247,False
0.004755074999822453,False
0.0047401218543095015,False
0.004720511842806918,False
0.004626567798817607,False
0.0046259627653877705,False
0.004680120028098276,False
0.00450124651523155,False
0.0035732927419722107,False
0.0031469258283241524,False
0.0031914262293189543,False
0.0031525197782637485,False
0.0030377059782477614,False
0.0030552758832126823,False
0.003044367918284613,False
0.003016476199787283,False
0.0029886174232787517,False
0.0029742238441487546,False
0.0029632510851131957,False
0.002928944653168748,False
0.0028539988747974866,False
0.002760200164163551,False
0.0027301353960094876,False
0.002702710528443938,False
0.0029314752292530673,False
0.0026212551454712573,False
0.002667668441511812,False
0.0026885335670023144,False
0.0027538251286126636,False
0.002805515780857219,False
0.0028329534905660193,False
0.0028251763944040806,False
0.0027774734863316927,False
0.0027440683095510655,False
0.0027989358757632516,False
0.0028758072983878814,False
0.002919285931134126,False
0.0029381832910903086,False
0.0028828329007127285,False
0.002828122119189227,False
0.0028066352700826464,False
0.0028449076515193864,False
0.0027746723471915504,False
0.002747818774603676,False
0.0027438421455101896,False
0.002733776582089634,False
0.002756501957933082,False
0.0027324060721035134,False
0.0028114560279217707,False
0.002844772432516308,False
0.002874964572765562,False
0.0029120221506303196,False
0.002925232979658845,False
0.002919043784386738,False
0.0028950800836341035,False
0.002886409312843931,False
0.0028063929956392117,False
0.0028585674027172417,False
0.0027815877335321294,False
0.0027441824289213246,False
0.002762048836693738,False
0.002750800291744314,False
0.0028114150238989495,False
0.002816426856255237,False
0.002767918195627315,False
0.0027440543658704907,False
0.0027427402874339994,False
0.0027567461147780547,False
0.0028118438488291507,False
0.002848876993461496,False
0.0028505580036736295,False
0.002834355895062426,False
0.0028583704245774937,False
0.002874803888797513,False
0.0028983921633199163,False
0.002848050362121355,False
0.0027576509813014615,False
0.0027452089356203276,False
0.00280961061567406,False
0.002741284739486241,False
0.0027526737057419473,False
0.002708869118901669,False
0.0026907103003941534,False
0.002734552633068838,False
0.0026865127910190626,False
0.0026443650643505115,False
0.00275202623040982,False
0.002654900323916113,False
0.0027410079551797306,False
0.0027919947625604544,False
0.002753615501687725,False
0.0028485860945432376,False
0.0027828681758819444,False
0.0028212923283618034,False
0.0028809092224536263,False
0.002869385785196808,False
0.002867526523319436,False
0.0033521883362609335,False
0.0035853908438102412,False
0.0037224559765927927,False
0.0037536431521862047,False
0.0036482386710746284,False
0.0035884178566740403,False
0.003508761128564088,False
0.00358132625442224,False
0.0037416425102015415,False
0.003912888130745142,False
0.003955113933183191,False
0.003848938349308043,False
0.0039225151834912575,False
0.004011201033228639,False
0.004125149295126339,False
0.004288798614794171,False
0.0043378840175161,False
0.004229487677453726,False
0.0037427843348820013,False
0.0034723137342235104,False
0.003067288762640458,False
0.0029801104554122017,False
0.00301172788511205,False
0.003029118654699725,False
0.0030265982206092164,False
0.003165381454743567,False
0.003198063676441512,False
0.0032016794248635717,False
0.00318907032683506,False
0.003149356261444745,False
0.003032165824861834,False
0.0030508820722042755,False
0.0030301191817254237,False
0.002918631863195768,False
0.002919777150493625,False
0.002953497852854291,False
0.003025592059140307,False
0.002981890543371746,False
0.0030536457514672003,False
0.0030146433423929348,False
0.0030405277373660874,False
0.0030121590148295884,False
0.0030019350606657258,False
0.002949151579354525,False
0.002863411541131524,False
0.0028864905220540877,False
0.00273182974432,False
0.0027404659057234234,False
0.002708272763654986,False
0.002655629371254357,False
0.0026525025817859225,False
0.002613782184048214,False
0.0025082982268283425,False
0.0026614672201627763,False
0.0026382984687761736,False
0.002548720209054549,False
0.0025149011851690233,False
0.002487664440064885,False
0.0025322254805095618,False
0.0025232655859113943,False
0.0025890481358994645,False
0.0025552096645653295,False
0.0025616642094675943,False
0.0027183744360376387,False
0.0026513008943000183,False
0.002651414214992806,False
0.0026429600564961144,False
0.0026504994517318145,False
0.0026311498410201083,False
0.00270078428161382,False
0.002756223984099116,False
0.002780613112793385,False
0.002907595495266992,False
0.00290806343596647,False
0.0029381600053678294,False
0.002937624112837287,False
0.0030270536259806766,False
0.003044393822158316,False
0.003036559007657563,False
0.0030555767220227033,False
0.0029479885995641253,False
0.002937644783716138,False
0.00292767879077456,False
0.00280439061918988,False
0.0028062115815255737,False
0.0028141914734166936,False
0.002792883316991263,False
0.0028190227370843545,False
0.0027874676011561588,False
0.002830144432817375,False
0.0027592124347246157,False
0.0027749091223161896,False
0.002818934699192271,False
0.0027332320351038707,False
0.0027718299065313543,False
0.002772780925933773,False
0.0027512585223004715,False
0.0027620947851118467,False
0.0029129423739509513,False
0.0028929987224668432,False
0.002841357335604935,False
0.00282378881394855,False
0.0027596154001620354,False
0.0027285371308970454,False
0.0027307104949580298,False
0.002691642023715284,False
0.0028975112093720416,False
0.002659838421884072,False
0.00262950891392848,False
0.0027006321103012656,False
0.002724304635768915,False
0.0027740625986303336,False
0.002901481196430264,False
0.002902775503101432,False
0.0028925437295524645,False
0.002853415705934703,False
0.002927329105424612,False
0.0030069512012208155,False
0.0029528300319562996,False
0.002971063234130625,False
0.0030674650166022483,False
0.0030445409356308593,False
0.0029874165655195506,False
0.0029507563158637133,False
0.002903485882282478,False
0.0030748479085647828,False
0.0030880202872973334,False
0.0030810427039874395,False
0.00300553041372867,False
0.0029505360149232,False
0.002918461647604974,False
0.0028830538574136175,False
0.0028753793240707793,False
0.0029274004183059608,False
0.0029419191536912267,False
0.0029585423055587,False
0.002928950726182191,False
0.0030166168733199235,False
0.0030643744861870697,False
0.0030287605168605276,False
0.003119912025566109,False
0.0030687523774066906,False
0.0029629516008472458,False
0.002946857820686715,False
0.002945501282694492,False
0.0029587438231370613,False
0.002949689402539393,False
0.002917386930498782,False
0.0031315263873027406,False
0.003106959168007393,False
0.0030849551756721725,False
0.003136786848876722,False
0.0031889943060843307,False
0.0032443090417994427,False
0.003283389118214203,False
0.0030864296111149554,False
0.0030228094044807232,False
0.003067799850760105,False
0.003005829930761136,False
0.0030195807213906647,False
0.0030694645944107047,False
0.0030614856425398526,False
0.003000685480200903,False
0.00296566809764506,False
0.0030346264919914935,False
0.0030511130966975205,False
0.003006305137865084,False
0.003003592961540834,False
0.0029685791175659264,False
0.0029658124021322172,False
0.002955760535567635,False
0.0029850344623517247,False
0.00308665275615345,False
0.003083516564308713,False
0.003051384507204527,False
0.003200748716225634,False
0.003141687133154615,False
0.003133974420828927,False
0.0030037224235867016,False
0.003044885309841451,False
0.002986453906998304,False
0.0029883136279293073,False
0.002979598610308612,False
0.0029332070470596944,False
0.002887189584839319,False
0.002907713716543581,False
0.002911067110891787,False
0.0029146781009925225,False
0.0028885764052222996,False
0.0029643896052464107,False
0.0029324193374470485,False
0.0030119073455778553,False
0.003034086476441225,False
0.0030809944236503493,False
0.0030390102596354607,False
0.0030375151234793216,False
0.0030892707004933078,False
0.0030220415007237047,False
0.0029628828841157004,False
0.0029724829905241655,False
0.002917372950582307,False
0.002916157253036955,False
0.0028076865671543484,False
0.002885095193809884,False
0.002997971878677315,False
0.002899715305481206,False
0.002870237033189886,False
0.002821525699360712,False
0.002857859080601335,False
0.0028599069507749676,False
0.002906688591430021,False
0.0028690913168633383,False
0.0029375203570798742,False
0.002901369038417146,False
0.0029786394659941018,False
0.002988046852038613,False
0.0031094831948326193,False
0.0030145632679170293,False
0.0030480335630255605,False
0.003007381921859638,False
0.0029881889047641374,False
0.00299258631962462,False
0.0030391169422259805,False
0.0030700492004427076,False
0.003131424493131884,False
0.0031036356485939975,False
0.0029362014164845086,False
0.00301696430088318,False
0.003024799862515602,False
0.003022879658052594,False
0.003047651940094516,False
0.003073309915673727,False
0.003097706707115003,False
0.0030347172649801664,False
0.0029825518922740354,False
0.002980082857543377,False
0.0030566098807615133,False
0.0030887062038784502,False
0.0029624794649465986,False
0.0028942918247893395,False
0.002860842304685581,False
0.002908933538058469,False
0.0028599852268144416,False
0.0029072713788591297,False
0.00305093160842313,False
0.0034060047307464983,False
0.005240541106405242,False
0.007323981012743482,True
0.00752046015859033,True
0.007407649990254765,True
0.007512602785547024,True
0.007438764910202536,True
0.007683718557867013,True
0.007811936918214589,True
0.008773126507477066,True
0.009338494552262478,True
0.009687641061621765,True
0.009564775714220684,True
0.009636015891390898,True
0.009468349776565266,True
0.008959250341457515,True
0.008379127810080158,True
0.008052133176609688,True
0.007990589465201958,True
0.0076494317734421375,True
0.007386134473683923,True
0.007334968080704764,True
0.0072160098063456645,True
0.007420785811774035,True
0.007333401561167607,True
0.0073421223391936866,True
0.00695859820666632,True
0.008136770899681615,True
0.007731338804874177,True
0.008948926783489441,True
0.008654985837525173,True
0.0082122989111089,True
0.007165550937978742,True
0.0067185457280811356,True
0.00703418238945309,True
0.007375046699397904,True
0.007556068639999849,True
0.00736484357599693,True
0.007040144618965489,True
0.005611875418577652,True
0.004656418554122392,False
0.004700180916409901,False
0.004899509171932391,False
0.004954123018557062,False
0.0049479547302754,False
0.005054758612947505,False
0.005198878361049112,False
0.005939454543534158,True
0.006154626298791061,True
0.006536286587922691,True
0.0066504367830316205,True
0.0065874773052007314,True
0.006421867210383738,True
0.0063293309178430535,True
0.006257527927972536,True
0.006417360339547257,True
0.006512220556767593,True
0.004737864716871676,False
0.004821518088746725,False
0.004740523572247323,False
0.004738522021799343,False
0.0036268739210580958,False
0.003490733040682673,False
0.0035032116217785935,False
0.0035331429717272178,False
0.003419481904970798,False
0.0033560593971196373,False
0.0033596156535704437,False
0.0033312001175847144,False
0.0032002189622060864,False
0.0031272127141773994,False
0.0031653691175765426,False
0.0030286029465837576,False
0.0031193533926230006,False
0.0030820865061231026,False
0.0030912911880524013,False
0.0031704051577860857,False
0.0031625118248605204,False
0.003074401254647972,False
0.0031075687286916138,False
0.003266260646040037,False
0.0032454834783056602,False
0.0032624597328729616,False
0.0032599550534277524,False
0.0032265798293325664,False
0.0032395088128564726,False
0.00322732201352673,False
0.003222963562488173,False
0.0031658810386071957,False
0.003156134420363451,False
0.003003247706499749,False
0.0029446881988259527,False
0.002932043505347985,False
0.0028701433404989775,False
0.0028544195440918154,False
0.0028675284042967123,False
0.002783449857430861,False
0.00279446591919815,False
0.002884046805553999,False
0.0028604978599395523,False
0.0029995600267642385,False
0.00300596157613337,False
0.003211125104090705,False
0.0031230954809718624,False
0.0031028143169492526,False
0.0030875533989269937,False
0.003104966287337036,False
0.003024378908596459,False
0.003111001008825276,False
0.003123042983637966,False
0.003020015072368597,False
0.003089653962702145,False
0.0030176142916289663,False
0.003012260754187038,False
0.002953690831587185,False
0.002973162973764189,False
0.0029277345602998,False
0.0028949430101999933,False
0.003000067230894831,False
0.003038737170570551,False
0.0032177181007649602,False
0.0032292212603728587,False
0.0032341054077691888,False
0.003243437274657941,False
0.003234583747475,False
0.0033257176960302696,False
0.003264712748462762,False
0.0031970315343324935,False
0.00322979282343784,False
0.0033586850246513614,False
0.0032423332060236816,False
0.0032880917163455466,False
0.003173188230856158,False
0.0031440382742727794,False
0.0031247124676014766,False
0.0030716510739674427,False
0.0030376072647200895,False
0.0030307252187387087,False
0.0029922548515578847,False
0.0030427712384337186,False
0.0029825236638668364,False
0.0030013337076424426,False
0.002974380558555453,False
0.002958345640048586,False
0.0030038864106973584,False
0.0029706751429198143,False
0.0029341815921662424,False
0.002972426892787442,False
0.0029473899595423275,False
0.0029765014420433324,False
0.002834617758219447,False
0.002815873473514059,False
0.0028069636989577367,False
0.0027903773521716735,False
0.0028160086772951167,False
0.002784424300539564,False
0.002727033967540421,False
0.0026807649039641505,False
0.002681602756784681,False
0.0026125996668474793,False
0.002634420401703535,False
0.002569927356119695,False
0.0024744226995519355,False
0.0024480262216978617,False
0.0024310975016261925,False
0.0024495251507527737,False
0.0026024765115712314,False
0.0025906313019078233,False
0.0025764578310296785,False
0.0024639263887192785,False
0.0024977400939597823,False
0.002471526873714343,False
0.0024943046079128886,False
0.0024985312768336662,False
0.00254977942120302,False
0.0025461323448320522,False
0.0027052870734363696,False
0.002659279093451368,False
0.002604099826707995,False
0.002583329595007192,False
0.0025801512163378753,False
0.0027139368325896137,False
0.0027298769191981894,False
0.002857421923691974,False
0.0027753263144864406,False
0.0027856757251231144,False
0.0028509937888381346,False
0.002962609483817481,False
0.0029604263991951894,False
0.0029777517479405782,False
0.0030057522583611,False
0.00316018420616496,False
0.003382388444698461,False
0.003424919250099669,False
0.003562139620416637,False
0.0036424667215927907,False
0.0035539421636174183,False
0.003562006539079068,False
0.0036299205616712985,False
0.003678976329783938,False
0.0037442402666573696,False
0.0036871717423021203,False
0.003745053370000357,False
0.0036646331867086802,False
0.003628334799127813,False
0.003638232482183636,False
0.0035115334802915668,False
0.003511328466991161,False
0.003507483446456245,False
0.003522759970762045,False
0.0035459412880128505,False
0.0034289537534921274,False
0.003432350867754008,False
0.003296244676753151,False
0.0032995994376576808,False
0.0032821456294878466,False
0.0031796623550791395,False
0.0031355832824840556,False
0.0030048409636457426,False
0.002965424374589086,False
0.0028578764259647844,False
0.00283868211304045,False
0.0028659486360788095,False
0.0029424108619403246,False
0.00290374444112709,False
0.002949662762324164,False
0.003079130677198555,False
0.003154170712212896,False
0.003058144414462307,False
0.003127419486710033,False
0.0030820325449601566,False
0.00312877017839115,False
0.00316737895206616,False
0.0032265274617651212,False
0.0031964687748439998,False
0.0032249889127354335,False
0.0033341299836105315,False
0.0033395677074536936,False
0.003364445515399468,False
0.003312814030183588,False
0.0032879453310009233,False
0.0033191011449409816,False
0.0032488334042686117,False
0.0032980945436062114,False
0.003325340159553004,False
0.0033595613442774425,False
0.0034055162601943773,False
0.0033873171776418495,False
0.003377219457126808,False
0.0034198892830443607,False
0.0034538394114227555,False
0.00343043386184819,False
0.003305387210717133,False
0.0032385226625880927,False
0.0032169633746520253,False
0.003192471880819342,False
0.0031309526699720095,False
0.0031359603541581955,False
0.003141932552886328,False
0.0030913394128196615,False
0.0031093818541068335,False
0.003080550725016226,False
0.002947256168065532,False
0.002952643975319854,False
0.0029396027513050723,False
0.0029461569691014962,False
0.002817490554849755,False
0.0028569379962437914,False
0.002803611126211697,False
0.0028397635067460613,False
0.0029362512674034145,False
0.0029597970927641047,False
0.0030249677944444798,False
0.0029418444484138576,False
0.0036544487838315624,False
0.004049876531559225,False
0.004006732302663426,False
0.003932440939897745,False
0.004009262187183,False
0.005942561381392149,True
0.006104451879221702,True
0.006050797867653027,True
0.0065521680933826225,True
0.006528505061940318,True
0.006476960296837719,True
0.007470058080763005,True
0.007438698010385428,True
0.008504367667591101,True
0.008519290471542047,True
0.008366061230207092,True
0.008308400019192617,True
0.00814811785685928,True
0.007899592997644861,True
0.007837954460119008,True
0.00791415823300098,True
0.008218862464881342,True
0.008217309458600029,True
0.008733668809038284,True
0.009298979536147672,True
0.010197105360156286,True
0.009396025725247198,True
0.008476286243331027,True
0.00520423416368474,False
0.0042767110258982765,False
0.0042503085730073225,False
0.0042499176754928775,False
0.004277230537532896,False
0.004410934269211553,False
0.00558857932985254,True
0.005637679791074772,True
0.005853624259798363,True
0.006100652081546594,True
0.004346870944517956,False
0.004337894419678827,False
0.0042707191543973596,False
0.004236350993007163,False
0.004241281129033846,False
0.004133467647150994,False
0.004099792911992785,False
0.00407823108209569,False
0.0038843884433338196,False
0.00400955809776149,False
0.0041318175365619245,False
0.004445888554817134,False
0.0048022337042032195,False
0.004849560094411059,False
0.004393848649142746,False
0.004511377336403256,False
0.003486800584910985,False
0.0035045690784099035,False
0.0035329969481932067,False
0.003440776902968044,False
0.003467581068219799,False
0.0033916636073909297,False
0.003446421416840344,False
0.0034843610477300973,False
0.0033778140581118715,False
0.0035189340935513867,False
0.003323504010976297,False
0.003294672065182519,False
0.0031347761080493413,False
0.003119028199571084,False
0.0032522874996482654,False
0.0031705585557099286,False
0.003554530167731637,False
